"1","2","3","4"
10.3,0.334,1.31,2.61
9.67,0.322,1.25,2.59
13.1,0.652,3.67,6.24
97.8,0.968,9.36,16.6
43.4,0.562,5.35,7.66
26.1,0.578,3.53,6.46
29,0.656,3.57,7.34
24.4,0.482,2.83,5.88
17.4,0.388,2.04,4.88
55.6,1.24,4.72,11.9
34.7,0.654,3.35,7.25
21.7,0.481,2.26,5.95
18.8,0.542,2.01,5.88
104,1.58,7.1,29.3
68.9,1.07,6.87,18
197,3.7,29.8,42.7
142,1.65,17.2,32.5
163,7.25,33.4,25.1
71.7,1.63,10.6,16
82.9,1.55,12.4,28.9
147,1.41,14.8,35.8
185,5.92,26.4,43.3
120,2.92,13.8,25.4
173,6.18,41.9,37.5
95.8,1.74,12.4,24.9
53.8,1.12,5.82,15.9
35.8,0.848,4.01,11.7
28.6,0.706,3.15,9.39
23.6,0.563,2.54,7.73
20.2,0.479,2.15,6.59
17.7,0.466,1.87,5.72
15.6,0.439,1.62,5.01
13.7,0.414,1.47,4.44
13,0.394,1.39,4.1
12,0.367,1.26,3.7
11.2,0.344,1.16,3.37
10.2,0.319,1.06,3.08
10.5,0.349,1.13,3.07
10.9,0.342,1.16,2.96
24.7,0.594,2.54,6.57
21.6,0.451,2.29,4.98
22.6,0.427,2.19,5.19
211,1.71,29.4,61.8
472,4.77,52.2,103
223,1.96,22.7,54.3
81.1,1.06,8.04,24.6
54.4,0.862,8.25,19.2
133,1.25,21.2,30.7
64.4,0.576,7,18.8
38.4,0.464,4.2,13.4
86.5,0.8,17.2,24.2
117,0.603,11.2,24.1
54,0.481,8.66,19.5
90.9,0.733,11.1,20.3
109,1.02,13.6,26.4
158,4.89,39.2,24.2
313,5.93,46.2,67.2
79.2,1.43,9.33,22.6
54.9,1.26,7.87,19.8
98.1,1.18,12.1,35.2
183,1.76,22.9,42.8
147,3.15,24.7,34.7
118,2.11,14.7,27.9
114,3.07,15.9,26.5
210,3.34,29.9,56.3
93.2,2.17,11.8,26.8
127,3.79,20.7,23.6
340,12.9,62.5,48.2
99.4,2.33,11.5,25.6
191,2.09,23.2,31
95.3,1.39,9.53,19.1
57.6,0.937,5.1,14.9
44.9,0.604,3.63,12.5
33,0.496,2.8,9.47
26.6,0.471,2.38,7.82
34.5,0.469,2.39,8.81
32.2,0.445,5.26,8.36
147,0.786,17.4,21.1
56.2,0.462,4.79,11.4
43.7,0.446,4.02,15.1
57,0.437,4.32,15.2
49.9,0.5,5.41,14.3
95.1,4.03,16.6,19.5
64,0.68,7.54,13.8
60.4,0.514,4.94,19.9
37.6,0.452,3.4,12.9
28.2,0.442,2.59,10.1
22.9,0.42,2.13,8.22
19.5,0.401,1.85,6.91
16.9,0.384,1.62,5.98
15.1,0.36,1.45,5.22
13.7,0.343,1.31,4.64
12.6,0.32,1.2,4.16
11.5,0.3,1.09,3.78
10.6,0.277,0.994,3.45
9.88,0.27,0.938,3.17
9.28,0.256,0.876,2.93
8.85,0.25,0.859,2.77
18.1,0.349,2.82,5.11
97.7,0.545,12.7,11.2
52,0.399,4.19,9.97
41.9,0.446,4.18,6.6
86.1,0.851,8.36,22.8
113,0.583,7.02,19.6
38.5,0.426,2.95,10.7
26,0.385,2.19,6.94
165,1,21,22.2
90.6,0.532,8.55,19.1
64.8,0.608,5.63,15.1
43.4,0.832,4.29,12.4
30.2,0.559,2.85,9.49
25.1,0.472,2.34,8.09
30,0.453,2.17,7.28
35.7,0.758,3.36,7.13
173,1.11,17.8,19.9
57.6,0.596,6.57,7.35
102,0.911,14.6,7.69
81.6,0.691,11.3,8.69
94.4,0.675,11.4,13.8
86,0.605,6.27,18.7
54.9,0.496,4.4,12.3
34.2,0.452,3.09,9.2
25.9,0.389,2.33,6.25
20.9,0.347,1.92,4.53
17.8,0.321,1.64,3.78
15.5,0.295,1.44,3.65
18.4,0.514,2.32,4.22
19.2,0.41,1.99,3.5
14.5,0.384,1.49,3.28
17.8,0.527,2.37,3.69
17.5,0.369,2.16,3.64
15.1,0.336,1.74,3.51
15.5,0.345,1.88,3.58
18.4,0.39,2.21,4.12
101,1.15,14.3,27.8
156,1.33,27.2,27.8
94.6,0.62,9.45,23.4
39.7,0.581,4.51,17.2
82.9,0.558,5.67,20.6
36.6,0.416,3.04,11.6
26.2,0.397,2.35,9.08
21.5,0.4,2.03,7.56
19.7,0.401,1.97,6.59
18.3,0.361,1.72,5.72
16.9,0.345,1.61,5.18
16.3,0.525,1.49,4.67
15.3,0.45,1.54,4.27
16.2,0.477,2.2,4.91
29.2,0.672,4.52,4.95
55.9,0.67,13.2,4.59
25.8,0.403,4.25,4.04
17.5,0.369,2.59,3.52
15.9,0.345,2.24,3.53
16,0.321,1.97,3.18
13.3,0.295,1.61,2.91
12.2,0.276,1.41,2.72
11,0.247,1.2,2.53
9.99,0.233,1.07,2.35
9.14,0.216,0.978,2.24
8.38,0.205,0.896,2.11
8.18,0.216,0.866,2.27
9.5,0.253,0.957,2.65
9.62,0.229,0.876,3.98
13.1,0.218,0.878,8.15
21.6,0.426,1.11,12.4
32.9,0.58,1.85,9.48
21.2,0.414,1.38,6.43
37.7,0.821,1.88,13
42.8,0.845,4.57,11.5
21.9,0.389,1.74,7.7
15.6,0.314,1.23,6.29
17.3,0.519,1.65,17.3
21.4,0.412,1.64,9.95
14.2,0.329,1.16,7.19
11.3,0.267,0.915,5.93
9.74,0.229,0.791,5.03
8.84,0.209,0.696,4.44
8.33,0.195,0.649,4.04
10.1,0.286,1.14,4.01
9.17,0.2,0.767,3.51
7.32,0.167,0.576,3.11
6.74,0.154,0.526,2.84
6.22,0.145,0.498,2.61
5.97,0.139,0.481,2.45
5.95,0.138,0.465,2.33
5.77,0.128,0.438,2.2
5.51,0.121,0.42,2.08
5.25,0.116,0.402,1.97
5.01,0.11,0.385,1.88
4.77,0.106,0.369,1.79
4.52,0.102,0.353,1.7
4.23,0.096,0.341,1.61
3.97,0.089,0.322,1.53
3.69,0.086,0.305,1.44
3.75,0.114,0.32,1.47
4.64,0.156,0.498,1.79
5.34,0.129,0.532,1.64
4.84,0.108,0.398,1.47
4.41,0.094,0.357,1.38
4.42,0.112,0.379,1.33
4.32,0.104,0.384,1.36
4.5,0.136,0.403,1.47
4.16,0.097,0.35,1.29
3.6,0.09,0.32,1.2
3.17,0.086,0.302,1.16
3.1,0.082,0.305,1.15
3.02,0.076,0.283,1.11
2.87,0.072,0.264,1.05
2.78,0.068,0.292,1
2.69,0.067,0.244,0.963
2.66,0.069,0.245,0.95
2.66,0.067,0.244,0.922
2.67,0.067,0.27,0.906
2.62,0.065,0.242,0.907
2.55,0.064,0.233,0.876
2.73,0.07,0.272,1.2
33.3,0.736,1.78,5.52
47.1,0.341,1.91,6.44
14.8,0.161,0.655,3.46
48,0.181,3.62,10.3
144,0.242,4.03,26.2
47.1,0.151,1.89,10.8
19.5,0.117,0.882,6.07
14.5,0.109,0.677,5.33
52.7,0.606,3.01,9.34
46.1,0.583,3.16,8.51
35.1,0.407,1.99,7.35
20.3,0.298,1.15,5.68
15.1,0.205,0.811,4.53
11.5,0.147,0.655,3.93
11.9,0.138,0.81,3.68
10.5,0.123,1.11,3.5
11.7,0.106,1.17,3.2
25.4,0.295,6.39,6.3
55.4,0.587,9.69,9.22
61.5,0.527,5.03,8.42
43.4,0.4,7.87,8.24
48.8,0.99,11.9,13.2
99.7,0.748,11.2,21.4
153,0.996,23.3,16.4
66.1,0.466,8.5,10.6
32.2,0.361,3.62,7.8
22.4,0.303,2.34,6.38
18.9,0.264,2.14,5.45
16.7,0.274,1.69,4.8
31.8,1.09,4.39,4.72
53.6,1.39,8.39,5.5
55.2,0.709,9.91,6.47
25.4,0.456,3.87,4.49
16.1,0.37,2.22,3.64
12.8,0.342,1.69,3.29
11.3,0.306,1.41,3.05
9.71,0.259,1.19,2.76
12.8,0.242,3.24,2.63
12.1,0.216,1.94,2.47
8.52,0.19,1.1,2.22
7.37,0.17,0.939,2.11
15.5,0.307,3.29,3.26
14.8,0.246,1.79,3.38
11.3,0.227,2.35,4.83
109,0.864,9.99,29.3
98.7,0.48,4.24,28.6
48.9,0.435,3.94,13.5
48.3,0.322,4.41,17
40,0.297,2.62,11
47.3,0.33,2.72,17.4
54.1,0.368,3.73,17.8
36.7,0.279,2.03,11.7
188,5.6,20.3,27.4
141,2.23,10.5,29.8
82.1,1.19,6.63,20
112,5.55,19,22
106,3.84,12.9,14.1
72.2,2.27,5.83,11.4
50.3,1.04,3.8,8.77
63.5,3.35,12.7,16.1
87.9,1.54,9.91,15.9
77.3,2.98,14.3,28.6
165,2.26,22.5,26.2
68,1.58,6.61,14.9
55.5,4.38,5.39,11.1
40.3,1.11,3.12,8.48
32.9,0.825,2.33,7.54
39.4,0.728,2.72,9.4
56.5,0.801,3.17,16.1
123,0.984,8.44,19
84.7,1.01,4.91,15
66.2,1.21,4.61,10.4
46.7,0.784,2.92,8.25
36.6,0.593,2.19,6.85
31.3,0.481,1.82,6.14
30.1,0.514,1.67,5.73
101,1.82,10.9,27.5
194,4.27,28.9,36.1
153,5.24,32.1,22.6
170,6.99,29.7,38.9
177,5,18.3,49.5
101,1.65,9.2,20.6
65.7,1.18,5.55,13.7
81.8,2.41,5.95,28.5
92.1,1.35,5.2,22.5
51.8,1.08,3.37,16.9
37.2,1.36,2.95,11.8
36.2,1.67,2.87,9.61
27,0.914,2.18,7.81
21.8,0.721,1.82,6.85
20.6,0.711,1.94,7.07
21.3,0.586,1.9,6.32
16.9,0.458,1.52,5.23
14.6,0.411,1.3,4.67
13.2,0.368,1.16,4.25
11.9,0.328,1.05,3.86
10.8,0.298,0.962,3.52
9.79,0.27,0.871,3.22
9.1,0.25,0.808,2.95
8.53,0.235,0.749,2.75
8.22,0.225,0.707,2.56
7.8,0.218,0.67,2.41
7.44,0.214,0.636,2.28
7.27,0.228,0.636,2.68
49.6,2.88,12.2,11.7
83.2,3.68,19.1,7.23
37.8,1.37,6.39,5.39
23.1,0.782,3.13,4.28
290,7.8,47,69.7
109,1.88,12,23.3
44,0.989,4.77,13.3
114,5.04,22.7,24.8
66.6,1.55,9.62,14
34.5,0.96,4.54,11.5
240,1.22,7.56,97
128,1.35,7.49,34
50.3,0.827,3.45,18.8
35.5,0.712,2.89,13.7
130,4.91,15.4,26.9
71.1,1.47,6.37,17.3
42.8,1.31,4.04,12.8
30.6,1.24,2.97,9.93
67.4,1.46,5.59,13.3
112,2.05,8.76,39.1
228,3.21,23.1,39.4
105,1.67,12.1,25.4
68.5,1.31,8.92,18.3
230,2.25,18.7,98.2
97.6,1.18,7.63,38.7
357,14.1,54,149
251,3.55,24.8,54.5
76.4,1.92,7.8,26.7
48.4,1.27,4.68,17.1
35.4,1.09,3.49,12.9
28.5,0.888,2.71,10
24,0.75,2.31,8.11
20.8,0.657,1.99,6.77
18.2,0.546,1.73,5.8
16.4,0.467,1.57,5.05
14.9,0.427,1.43,4.54
13.8,0.396,1.32,4.12
12.8,0.373,1.23,3.79
13.4,0.424,1.56,4.34
58.4,0.911,10.2,20.9
157,3.38,19.2,25.7
100,1.3,11.6,25.3
169,1.23,29.5,37.8
79.2,0.904,9.61,20.1
55,1.78,6.01,15.8
58.6,1.45,7.13,13.5
53.3,1.09,5.04,13.9
32.5,0.779,3.36,9.46
51.6,3.28,5.2,13.5
46.7,1.41,4.3,10.5
29.6,1.54,2.96,8.61
26.5,1.51,2.86,7.52
20.9,1.02,2.16,6.3
17.7,0.807,1.8,5.51
19.2,1.98,2.27,5.77
18.8,0.905,2.11,5.25
16.3,0.703,1.73,4.57
14.9,0.703,1.66,4.26
27.9,0.829,2.72,5.84
31.2,0.658,2.79,7.02
21.5,0.515,1.94,5.97
16.4,0.436,1.5,5.06
14,0.398,1.31,4.64
16.4,0.842,1.92,4.52
16.3,0.733,2.46,4.3
45.8,4.1,7.2,5.8
40.7,2.3,7.23,7.51
37.7,1.04,5.21,8.33
36.1,0.805,8.41,9
118,1.83,21,19.6
39.1,0.933,5.62,10.2
25,0.7,3.43,8.01
20,0.577,2.56,6.69
69.2,1.27,15.8,21.5
175,2.8,24.4,31.3
57.3,1.05,7.27,14.3
34.1,0.78,4.22,10.3
74.8,2.19,5.28,27.2
59.3,1.57,4.85,16.7
45.4,1.24,4.08,12.9
233,3.71,36.5,58.7
100,2.37,11.2,27.2
101,1.42,7.7,35
57.6,1.24,5.38,18.4
41.5,0.997,4.27,13.3
31.1,0.825,3.16,10.3
25.4,0.709,2.55,8.35
21.3,0.598,2.12,7
18.4,0.496,1.81,6.01
16.5,0.449,1.65,5.27
14.9,0.406,1.47,4.7
13.1,0.367,1.3,4.15
11.9,0.332,1.16,3.75
10.9,0.315,1.06,3.4
10.6,0.31,1,3.21
10,0.305,0.939,3.02
9.62,0.3,0.913,2.84
8.84,0.248,0.785,2.62
7.57,0.249,0.765,2.4
8.55,0.347,0.857,2.4
9,0.435,1.03,2.45
10.3,0.371,1.08,2.42
9.16,0.308,0.941,9.04
240,0.859,16.5,130
290,1.76,21.5,55.2
88.5,1.36,9.31,23.9
54.5,0.984,5.26,19.8
73.5,1,6.23,24.4
63.1,0.775,5.19,22.4
90,1.06,10.8,25.7
82.5,0.852,10.4,20.4
112,1.76,16.4,26.4
93.1,1.92,12.6,23
85.9,2.37,19.5,31.3
185,2.93,22.1,48.2
70,1.4,7.81,23.2
46.6,0.968,7.62,17.4
85.7,0.913,11.6,23.3
40.3,0.664,4.65,13.2
36.7,1.77,5.25,13.3
61.3,1.24,7.15,12.2
33.5,0.763,3.81,9.55
49.5,1.05,5.2,16.3
34.1,0.638,3.29,10.2
23.7,0.489,2.32,8.09
20.2,0.46,2.05,7.21
18.8,0.44,2.04,6.48
16.5,0.4,1.74,5.62
14.8,0.364,1.57,4.97
13.4,0.333,1.38,4.45
12.3,0.308,1.24,4.1
11.5,0.299,1.15,3.74
11.8,0.355,1.21,3.63
11.5,0.32,1.16,3.35
11.2,0.334,1.19,3.23
11.2,0.315,1.21,3.15
13.4,0.317,1.64,3.41
14.1,0.301,1.54,3.4
29.8,0.493,2.62,5.05
23,0.37,1.8,4.47
17.4,0.327,1.44,4.23
14.8,0.301,1.32,3.78
12.7,0.283,1.17,3.35
11.2,0.269,1.07,3.13
10.6,0.271,1.03,3.05
10.2,0.294,0.985,2.95
9.79,0.299,0.947,2.98
9.09,0.27,0.893,2.73
9.08,0.258,0.957,2.65
9.12,0.285,0.971,2.48
18.9,1.47,3.9,3.26
15.1,0.529,2.01,2.88
13,0.425,1.5,3.57
16.4,0.494,1.62,4.18
45.9,0.72,5.42,8.49
37.8,0.607,3.57,6.85
20.8,0.444,2.23,5.12
16.5,0.427,2.01,4.59
68.5,0.726,6.14,18.3
70.8,0.537,5.3,14
55.4,0.478,4.5,14
47.9,0.597,3.54,11.1
28.7,0.514,2.98,10.9
65.8,0.709,5.93,12.8
29.1,0.544,2.67,8.66
26,0.487,2.21,8.23
19.9,0.391,1.7,6.37
16.2,0.35,1.45,5.57
14.1,0.316,1.25,4.96
12.6,0.292,1.12,4.51
11.4,0.267,1.01,4.1
10.3,0.247,0.915,3.76
9.69,0.235,0.846,3.47
9.06,0.227,0.791,3.19
8.77,0.245,0.79,3.13
9.4,0.283,0.862,3.42
19.6,0.495,1.74,4.39
62.4,1.22,4.38,12.1
32.6,0.467,2.42,8.78
29.8,0.359,1.83,7.14
17.7,0.306,1.28,5.32
16.1,0.325,1.16,5.61
14.7,0.29,1.06,4.96
12.6,0.265,0.934,4.28
11,0.242,0.842,3.86
9.9,0.228,0.77,3.55
9.73,0.265,0.755,3.67
9.24,0.228,0.738,3.21
9.11,0.288,0.768,3.55
12.4,0.34,1.41,4.25
47,0.422,4.04,10.4
30.3,0.501,2.19,8.81
20,0.341,1.64,6.17
15.7,0.291,1.36,4.96
12.2,0.25,1.04,4.25
10.4,0.224,0.89,3.82
9.33,0.208,0.775,3.51
8.6,0.193,0.712,3.28
8.01,0.181,0.645,2.92
7.48,0.17,0.588,2.67
7.02,0.162,0.541,2.45
6.65,0.157,0.516,2.31
6.32,0.152,0.494,2.18
6.08,0.149,0.479,2.11
6.09,0.146,0.464,2.02
5.88,0.144,0.453,1.98
5.68,0.13,0.433,1.93
5.4,0.125,0.416,1.84
5.27,0.128,0.408,1.9
6.57,0.289,0.576,2.86
10.3,0.223,1.59,3.41
21.9,0.254,1.97,4.05
11.2,0.262,1.14,4.17
18.6,0.248,1.25,7.15
18.5,0.268,1.13,4.84
17.5,0.466,1.92,4.19
33,0.507,3.15,8.15
90.6,1.83,10.1,24.5
85.9,1.67,6.9,20.9
64.6,0.675,4.61,12.9
46.4,0.431,2.95,12.2
32.9,0.383,2.28,9.18
24.9,0.32,1.81,7.12
17.5,0.249,1.35,5.66
13.5,0.205,1.05,4.77
11.4,0.192,0.912,4.5
11.5,0.191,0.905,4.75
14.7,1.01,2,7.65
22.1,0.833,2.82,8.15
25,0.815,2.82,8.81
32.4,1.26,5,14.5
20.5,0.535,2.06,8.74
39.5,0.433,2.5,13.8
68,0.473,7.95,11.2
29.2,0.692,2.67,8.2
22.7,0.492,2,7
16.8,0.325,1.45,5.71
13.4,0.259,1.17,4.85
11.5,0.243,1.01,4.33
29.5,0.427,1.22,9.77
23,0.822,1.45,5.82
15,0.355,1.05,4.7
11.3,0.254,0.808,3.94
9.5,0.215,0.692,3.46
8.46,0.204,0.623,3.12
7.76,0.195,0.58,2.85
7.19,0.167,0.537,2.58
6.76,0.162,0.516,2.41
6.87,0.157,0.567,2.88
14.2,0.208,0.78,4.24
10.4,0.158,0.571,2.96
7.65,0.147,0.489,2.41
6.48,0.144,0.445,2.19
6.47,0.151,0.547,2.08
6.3,0.142,0.491,1.94
6.07,0.134,0.426,1.81
5.65,0.13,0.403,1.72
5.28,0.278,0.378,1.67
9.24,0.293,0.376,3.68
10.8,0.134,0.378,2.7
28,0.281,1.1,11.1
18.7,0.173,0.748,5.4
10.7,0.145,0.488,5.05
9.14,0.142,0.456,4.08
7.78,0.133,0.43,3.28
6.82,0.132,0.401,2.91
6.22,0.125,0.369,2.51
5.45,0.111,0.33,2.18
4.65,0.104,0.31,1.99
4.31,0.098,0.302,1.86
4.57,0.101,0.343,1.78
5.27,0.141,0.31,4.95
6.8,0.115,0.289,2.76
4.6,0.112,0.28,2.14
4.44,0.136,0.283,1.94
4.37,0.103,0.268,1.71
4.87,0.17,0.513,2.43
7.08,0.152,0.493,2.32
9.46,0.163,0.444,2.31
34.4,0.917,2.34,2.08
35.8,2.14,2.09,2.03
14.3,0.568,0.931,1.77
8.97,0.283,0.611,1.61
6.99,0.212,0.477,1.51
8.01,1.31,1,3.49
47,0.922,3.13,6.92
52.3,0.944,1.4,8.72
55.3,1.15,2.28,10.3
67,0.757,3.58,11.8
32.1,0.489,1.55,7.03
203,3.33,24.8,18.3
82.2,1.23,6.44,10.7
34.9,0.591,2.87,7.27
22.5,0.382,1.93,5.6
30.1,1.57,5.18,15.9
50.6,0.783,3.53,13.1
67.8,0.508,4.5,9.67
87.6,0.402,4.93,8.47
33.9,0.314,2.5,6.36
28.1,0.453,2.23,7.61
55.3,0.636,3.15,8.79
57.9,0.605,2.74,31
90.1,2.55,5.39,31.5
64.2,1.57,9.85,13.4
31.9,0.714,3.98,11.1
64.6,1.17,6.05,24.8
30.2,0.526,3.06,11.1
20.9,0.401,1.98,9.39
30.2,0.461,2.04,22.5
21.9,0.355,1.57,11
15.6,0.292,1.22,8.02
12.9,0.25,1.01,6.43
11.2,0.227,0.878,5.48
10.2,0.214,0.799,4.77
13.7,0.522,0.984,6.02
12.7,0.407,0.933,4.52
11.1,0.412,1.01,3.98
9.45,0.28,0.787,3.48
9.06,0.242,0.704,7.04
79,0.447,1.43,15.7
27.5,0.33,1.19,6.7
21.7,0.303,1.19,7.25
16.9,0.253,0.921,5.41
14.3,0.224,0.745,9.36
23.6,0.235,0.879,15.5
36.2,0.234,2.67,8.63
22,0.21,1.41,6.29
25.4,0.222,1.01,22.2
30.6,0.243,1.2,15.6
22,0.241,1.03,12.5
87.1,1.38,7.23,29.9
46.9,0.924,3.04,15.4
64.3,2.94,6.82,16.9
40.2,0.719,3.46,13.9
62.2,2.16,5.5,26.6
235,5.17,17.8,67.7
122,1.83,10,40.3
109,5.79,15.9,41.2
179,5.93,28.7,36.7
64.7,1.36,8.29,20.6
39.4,0.99,4.52,14.4
30.3,0.997,3.32,14.5
43.3,1.06,3.51,14.9
43.6,0.98,2.87,18.2
37.3,0.672,2.5,11.5
22.7,0.472,1.75,8.63
18.2,0.398,1.42,7.12
15.5,0.345,1.21,6.02
13.5,0.3,1.05,5.15
11.9,0.274,0.945,4.54
10.7,0.247,0.858,4.05
9.8,0.229,0.781,3.64
9.1,0.215,0.73,3.34
8.73,0.202,0.686,3.08
8.32,0.196,0.654,2.86
7.85,0.188,0.608,2.66
7.45,0.185,0.58,2.48
7.64,0.176,0.572,2.82
7.41,0.161,0.54,2.42
6.76,0.157,0.514,2.25
6.42,0.154,0.497,2.12
6.09,0.148,0.478,2
5.82,0.146,0.464,1.91
5.7,0.152,0.465,1.86
5.64,0.199,0.464,1.82
5.52,0.214,0.462,1.76
5.32,0.182,0.438,1.69
5.65,0.414,0.653,1.82
32.7,0.644,2.09,7.74
17.1,0.305,1.06,3.39
11.5,0.236,0.855,2.59
53.9,3.21,5.51,11
25.5,0.699,2.22,4.92
14.1,0.4,1.24,3.62
10.8,0.334,0.956,4.97
15.5,0.32,1.07,5.73
12.3,0.295,0.91,4.26
10.4,0.255,0.765,3.56
8.76,0.236,0.668,3.22
8.1,0.226,0.635,3.05
7.72,0.218,0.609,2.9
7.22,0.198,0.544,2.72
6.72,0.192,0.522,2.47
7.51,0.323,0.646,3.16
25.7,0.612,1.32,12.2
17.3,0.373,1.05,12.6
27.5,0.565,2.51,15
15.7,0.339,1.37,7.82
12.1,0.304,1.03,6.86
40.1,1.64,7.66,16.6
96.9,0.984,10.7,33.2
54.6,0.886,4.96,15.4
26.9,0.786,2.8,11.8
36.4,0.692,3.07,11.5
21.3,0.442,1.89,8.17
23.5,0.502,1.58,17.9
48.8,0.716,2.08,17.8
211,3.95,47,73.1
108,1.35,10.5,40.1
138,4.44,17,43.9
147,5.53,27.7,29.8
66.8,3,9.99,17.9
55.3,3.59,8.17,16.3
206,6.48,40.7,41.6
165,2.35,19.8,26.2
58.6,1.25,6.62,16.2
44.5,1.31,5.48,13.1
33.7,1.01,4.14,10.2
64,1.78,12,17.7
120,3.22,26.5,30.1
111,1.45,15.2,29.1
60.4,0.961,6.88,19.2
104,1.03,15,25.8
144,2.94,31.7,47.6
349,5.57,49,95.1
345,1.49,21.1,240
193,1.22,17.8,64.7
103,0.934,12.4,40.1
166,1.95,27.7,47.7
143,1.44,18.1,38.6
281,2.47,35.5,74.4
199,2.12,20.5,40.3
218,6.84,44.6,34.8
117,3.03,18.6,28.1
69.9,1.51,8.29,22.7
155,3.29,24.6,22.9
74.1,1.22,9.8,15.6
55.6,1.05,9.87,15.1
76.7,0.977,10.3,21
70.3,1.75,9.73,16.4
43.1,1.07,5.73,12.7
102,1.9,12.2,41.3
171,2.09,14.9,43.9
123,1.52,8.8,42
76.4,1.24,7.16,25.5
58.6,0.928,5.75,22
56.4,0.794,5.26,17.8
36.2,0.588,3.65,13
29.2,0.507,2.91,10.4
24.7,0.477,2.49,8.63
23.5,0.472,2.54,7.73
24,0.451,2.36,6.72
21.3,0.419,2.12,5.96
21.3,0.401,1.98,5.45
17.5,0.361,1.74,4.63
15.7,0.373,1.75,4.23
15.2,0.366,1.76,4.04
15.3,0.39,1.72,4.08
14.7,0.384,1.76,3.95
16.8,0.382,2.41,3.9
15.9,0.4,2.3,3.61
15.7,0.466,2.27,3.46
44.9,1.1,6.16,6.02
83.1,2.98,11.9,10.7
40.1,1.07,5.12,7.51
28.2,0.969,3.92,6.42
28.9,0.897,5.29,6.8
23.4,0.452,3.4,6.41
19.1,0.403,2.42,5.7
16.7,0.388,1.98,5.14
14.5,0.343,1.62,4.65
13,0.339,1.47,4.27
13.2,0.32,1.42,4.06
11.7,0.287,1.2,3.74
9.63,0.262,0.782,3.41
14.8,0.269,0.94,3.23
20.8,0.274,1.01,3.06
13.6,0.285,1.15,2.97
10.5,0.299,1.3,2.97
11,0.32,1.63,2.97
10.3,0.306,1.43,2.88
9.6,0.305,1.28,2.74
78.8,1.38,12.1,12.5
244,1.29,38.3,49.2
97.7,0.482,14.5,24.4
93.5,0.509,11.2,25.5
41.8,0.888,4.87,13.5
28.2,0.639,3.17,9.81
23,1.91,3.98,11.5
87.9,1.3,9.31,23.1
35.1,0.606,3.72,11.2
26.5,0.739,2.83,8.98
21.4,0.626,2.24,7.37
18.1,0.536,1.9,6.36
18.1,0.541,2.27,6.31
19.2,0.716,2.17,5.89
20.3,0.75,2.53,5.65
14.5,0.436,1.57,4.46
12.2,0.374,1.29,3.96
13.4,0.727,1.58,3.94
46.3,1.8,6.75,8.78
21,0.689,2.59,4.95
17.9,0.948,2.82,5.06
24.8,0.789,4.26,6.55
18.9,0.556,2.6,5.03
15.1,0.472,2.04,4.51
13.7,0.42,1.77,4.16
12.4,0.373,1.52,3.88
11.3,0.332,1.33,3.54
10.1,0.306,1.16,3.26
10,0.303,1.19,3.17
9.79,0.289,1.14,3.01
9.41,0.276,1.07,2.87
14,0.575,2.72,3.99
24.4,0.544,3.52,4.28
16.6,0.392,2.25,3.57
13.3,0.522,1.85,3.24
12,0.413,1.61,2.99
10.4,0.337,1.31,2.78
9.75,0.32,1.18,2.79
8.93,0.286,1.06,2.68
8.57,0.29,1.03,2.58
14.2,1.33,2.24,3.12
22.8,1.24,4.42,4.87
66.5,4.7,11,8.35
33.6,1.03,4.51,5.76
22.6,0.635,2.8,4.67
17.1,0.487,2.1,4.15
15.5,0.429,1.89,3.94
13.7,0.376,1.6,3.64
12,0.334,1.35,3.36
11,0.314,1.24,3.19
11.5,0.298,1.32,3.22
11.9,0.271,1.13,3.01
9.67,0.255,0.975,2.76
8.95,0.243,0.925,2.59
8.51,0.227,0.881,2.44
8.14,0.216,0.825,2.33
8.42,0.209,0.835,2.36
9.2,0.201,0.789,2.27
9.05,0.197,0.75,2.28
9.39,0.193,0.734,2.28
9.15,0.192,0.714,2.26
8.6,0.19,0.706,2.5
9.82,0.188,0.728,3.84
11.2,0.189,0.693,3.63
29.7,0.434,2.51,6.29
20.4,0.289,1.57,6.15
29.4,0.369,1.65,9.22
22.3,0.551,2.16,7.91
45.5,0.661,3.45,11.5
35.5,0.836,4.85,15.2
130,0.961,8.83,25.1
40.3,0.446,3.15,11.3
24.1,0.328,1.92,8.36
36.3,1.01,3.95,14.2
92.5,3.68,9.93,28.2
84.2,2.31,5.48,24.4
36,0.852,2.78,14.3
26.3,0.661,2.16,11.4
23.9,0.509,2.38,9.63
19.4,0.414,1.85,7.96
103,0.948,6.1,33.9
40.9,0.632,2.82,18.9
36.6,0.516,2.55,13.3
22.9,0.403,1.77,9.88
18.7,0.355,1.47,8.12
15.9,0.314,1.26,6.8
13.8,0.276,1.1,5.75
12.1,0.248,0.977,4.99
11,0.229,0.891,4.47
10.1,0.211,0.818,4.01
9.31,0.198,0.752,3.65
8.73,0.188,0.705,3.38
8.26,0.18,0.672,3.14
7.83,0.173,0.642,2.91
7.34,0.167,0.621,2.72
6.99,0.153,0.58,2.58
6.73,0.147,0.545,2.37
6.45,0.143,0.531,2.26
6.23,0.14,0.505,2.15
5.96,0.135,0.481,2.06
6.23,0.17,0.492,2.12
6.13,0.14,0.465,2.04
5.83,0.134,0.435,1.93
5.6,0.129,0.426,1.85
5.43,0.13,0.424,1.8
5.32,0.132,0.413,1.74
5.55,0.176,0.458,1.97
5.63,0.133,0.46,1.84
5.13,0.121,0.401,1.69
